id,name,classification,subclassification,date,type,contract_count_buyer,contract_count_supplier,contract_count_funder,contract_amount_buyer,contract_amount_supplier,contract_amount_funder,purchase_count_buyer,purchase_count_supplier,purchase_count_funder,purchase_amount_buyer,purchase_amount_supplier,purchase_amount_funder,other_names,country,source_id,sourceRun_id,id_RFC,legalName_RFC,uri_RFC,verified_RFC,id_RUPC,legalName_RUPC,uri_RUPC,verified_RUPC
estructuras-sociedad-anonima,ESTRUCTURAS SOCIEDAD ANONIMA,company,,2021-11-28T01:40:21.000Z,organizations,0,4,0,0,6651144030,0,0,0,0,0,0,0,,Costa Rica,sicop,sicop-1638063428447,DDI931011GI1,DISTRIBUIDORA DISUR SA DE CV,,1,,,,
constructores-unidos-de-campeche-sa-de-cv,CONSTRUCTORES UNIDOS DE CAMPECHE SA DE CV,company,profit,2019-01-24T01:16:35.000Z,organizations,0,128,0,0,6646780134,0,0,1,0,0,"41144,98",0,"CONSTRUCTORES UNIDOS DE CAMPECHE S.A. DE C.V.
CONSTRUCTORES UNIDOS DE CAMPECHE, S.A. DE C.V.
CONSTRUCTORES UNIDOS DE CAMPECHE SA. DE CV.
CONSTRUCTORES UNIDOS DE CAMPECHE S.A. DE C.V",México,"compranet
compranet3
pot
comprasimss",compranet-1620524637144,,,,,13884,CONSTRUCTORES UNIDOS DE CAMPECHE SA DE CV,https://sites.google.com/site/cnetrupc/rupc,
fonterra-limited,"FONTERRA, LIMITED",company,,2021-05-09T03:21:07.000Z,organizations,0,14,0,0,6641608600,0,0,0,0,0,0,0,,México,compranet3,compranet3-1620530467436,BSE980302RU3,BCONNECT SERVICES SA DE CV,,1,,,,
distribuidora-inter-de-medic-y-eq-medico-sa-de-cv,"DISTRIBUIDORA INTER. DE MEDIC. Y EQ. MÉDICO, S.A. DE C.V.",company,profit,2021-05-09T03:21:07.000Z,organizations,0,1298,0,0,6638954871,0,0,0,0,0,0,0,"DISTRIBUIDORA INTER. DE MEDIC. Y EQ. MEDICO, S.A. DE C.V.",México,compranet3,compranet3-1620530467436,,,,,,,,
construcciones-aldesem-sa-de-cv,"CONSTRUCCIONES ALDESEM, S.A. DE C.V.",company,profit,2019-01-24T01:16:35.000Z,organizations,0,35,0,0,6622766630,0,0,0,0,0,0,0,"CONSTRUCCIONES ALDESEM, S.A. DE C.V
Construcciones ALDESEM S.A. de C.V.
CONSTRUCCIONES ALDESEM S.A. DE C.V.
CONSTRUCCIONES ALDESEM SA DE CV",México,"compranet
tdc
pot",compranet-1620524637144,,,,,15141,"CONSTRUCCIONES ALDESEM, S.A. DE C.V.",https://sites.google.com/site/cnetrupc/rupc,
secretaria-de-la-defensa-nacional-direccion-general-de-ingenieros,SECRETARIA DE LA DEFENSA NACIONAL (DIRECCION GENERAL DE INGENIEROS),company,,2019-01-24T01:16:35.000Z,organizations,0,209,0,0,6620344711,0,0,0,0,0,0,0,,México,compranet,compranet-1620524637144,FME7609068N7,FREYSSINET DE MEXICO SA DE CV,,1,,,,
construcciones-maritimas-mexicanas-sa-de-cv,"CONSTRUCCIONES MARITIMAS MEXICANAS, S. A. DE C.V.",company,profit,2021-05-09T03:21:07.000Z,organizations,0,11,0,0,6605657465,0,0,0,0,0,0,0,"CONSTRUCCIONES MARITIMAS MEXICANAS,S.A. DE C.V.",México,compranet3,compranet3-1620530467436,,,,,,,,
america-ingenieria-y-arquitectura-sociedad-anonima,AMERICA INGENIERIA Y ARQUITECTURA SOCIEDAD ANONIMA,company,,2021-11-28T01:39:00.000Z,organizations,0,57,0,0,6599943959,0,0,0,0,0,0,0,,Costa Rica,sicop,sicop-1638063428447,CUC751014TIA,CONSTRUCTORES UNIDOS DE CAMPECHE SA DE CV,,1,,,,
la-cosmopolitana-sa-de-cv,LA COSMOPOLITANA SA DE CV,company,profit,2019-01-24T01:16:35.000Z,organizations,0,603,0,0,6547951561,0,0,487,0,0,3324635707,0,"La Cosmopolitana, S.A. de C.V.
LA COSMOPOLITANA, S.A. DE C.V.
LA COSMOPOLITANA, S.A DE C.V.
LA COSMOPOLITANA S.A. DE C.V.
LA COSMOPOLITANA S.A.D E C.V.
La Cosmopolitana S.A. de C.V.",México,"compranet
compranet3
pot
comprasimss",compranet-1620524637144,,,,,4198,LA COSMOPOLITANA SA DE CV,https://sites.google.com/site/cnetrupc/rupc,
grupo-computacion-modular-avanzada-sociedad-anonima,GRUPO COMPUTACION MODULAR AVANZADA SOCIEDAD ANONIMA,company,,2021-11-28T01:37:26.000Z,organizations,0,116,0,0,6514834529,0,0,0,0,0,0,0,,Costa Rica,sicop,sicop-1638063428447,,,,,,,,
cooperativa-cogestionaria-de-salud-de-santa-ana-rl,COOPERATIVA COGESTIONARIA DE SALUD DE SANTA ANA R.L.,company,,2021-11-28T01:53:02.000Z,organizations,0,3,0,0,6506687518,0,0,0,0,0,0,0,,Costa Rica,sicop,sicop-1638063428447,,,,,,,,
proc-mina-s-de-rl-de-cv,PROC MINA S. DE R.L. DE C.V.,company,profit,2019-09-11T10:42:05.000Z,organizations,0,1,0,0,6498409901,0,0,0,0,0,0,0,,México,compranet,compranet-1599767228359,,,,,,,,
cggveritas-services-de-mexico-sa-de-cv,"CGGVERITAS SERVICES DE MEXICO, S.A. DE C.V.",company,profit,2021-05-09T03:21:07.000Z,organizations,0,2,0,0,6455922149,0,0,0,0,0,0,0,"CGGVERITAS SERVICES DE MEXICO, S. A. DE C. V.",México,compranet3,compranet3-1620530467436,,,,,,,,
viajes-premier-sa,"VIAJES PREMIER, S.A.",company,profit,2019-01-24T01:16:35.000Z,organizations,0,695,0,0,6455904678,0,0,9,0,0,"6396075,92",0,"Viajes Premier, S.A.
VIAJES PREMIER S.A.
VIAJES PREMIER, SA
VIAJES PREMIER SA
Viajes Premier S. A.
VIAJES PREMIER S.A
Viajes Premier S.A.
VIAJES PREMIER S. A.",México,"compranet
compranet3
pot
comprasimss",compranet-1620524637144,,,,,6545,"Viajes Premier, S.A.",https://sites.google.com/site/cnetrupc/rupc,
transportaciones-y-construcciones-tamaulipecos-sa-de-cv,TRANSPORTACIONES Y CONSTRUCCIONES TAMAULIPECOS SA DE CV,company,profit,2019-01-24T01:16:35.000Z,organizations,0,121,0,0,6416638049,0,0,0,0,0,0,0,"TRANSPORTACIONES Y CONSTRUCCIONES TAMAULIPECOS S.A. DE C.V.
TRANSPORTACIONES Y CONSTRUCCIONES TAMAULIPECOS, S.A. DE C.V.
Transportaciones y Construcciones Tamaulipecos, S.A. de C.V.
Transportaciones y Construcciones Tamaulipecos S.A. de C.V.
TRANSPORTACIONES Y CONSTRUCCIONES TAMAULIPECOS SA DE CV.
TRANSPORTACIONES Y CONSTRUCCIONES TAMAULIPECOS S. A DE C.V.
Transportaciones y Construcciones Tamaulipecos S.A.de C.V.
TRANSPORTACIONES Y CONSTRUCCIONES TAMAULIPECOS S.A. DE C.V..",México,"compranet
tdc
compranet3
pot",compranet-1620524637144,COS850425822,LA COSMOPOLITANA SA DE CV,,1,22981,TRANSPORTACIONES Y CONSTRUCCIONES TAMAULIPECOS SA DE CV,https://sites.google.com/site/cnetrupc/rupc,
enersys-mva-costa-rica-sociedad-anonima,ENERSYS MVA COSTA RICA SOCIEDAD ANONIMA,company,,2021-11-28T01:37:26.000Z,organizations,0,647,0,0,6400014198,0,0,0,0,0,0,0,,Costa Rica,sicop,sicop-1638063428447,,,,,,,,
finamed-sa-de-cv,"FINAMED, S.A. DE C.V.",company,profit,2021-05-09T03:21:07.000Z,organizations,0,1,0,0,6381334922,0,0,0,0,0,0,0,,México,compranet3,compranet3-1620530467436,,,,,,,,
construcciones-penaranda-sociedad-anonima,CONSTRUCCIONES PEÑARANDA SOCIEDAD ANONIMA,company,,2021-11-28T01:40:21.000Z,organizations,0,14,0,0,6336097530,0,0,0,0,0,0,0,,Costa Rica,sicop,sicop-1638063428447,,,,,,,,
jpg-construcciones-sa-de-cv,JPG CONSTRUCCIONES SA DE CV,company,profit,2019-01-24T01:17:00.000Z,organizations,0,27,0,0,6335170957,0,0,0,0,0,0,0,"JPG CONSTRUCCIONES, S.A. DE C.V.
J.P.G. CONSTRUCCIONES, S.A. DE C.V.
J.P.G. CONSTRUCCIONES S.A. DE C.V.
JPG CONSTRUCCIONES S.A. DE C.V.",México,"compranet
compranet3
pot",compranet-1620524637144,,,,,,,,
seguros-afirme-sa-de-cv-afirme-grupo-financiero,SEGUROS AFIRME SA DE CV AFIRME GRUPO FINANCIERO,company,,2019-01-24T01:16:35.000Z,organizations,0,448,0,0,6333900519,0,0,0,0,0,0,0,"Seguros Afirme, S.A. de C.V., Afirme Grupo Financiero
SEGUROS AFIRME, S.A. DE C.V. AFIRME GRUPO FINANCIERO
SEGUROS AFIRME, S.A. DE C.V., AFIRME GRUPO FINANCIERO
SEGUROS AFIRME S.A. DE C.V. AFIRME GRUPO FINANCIERO
Seguros Afirme S.A. de C.V. Afirme Grupo Financiero
SEGUROS AFIRME S.A DE C.V. AFIRME GRUPO FINANCIERO
SEGUROS AFIRME S.A. DE C.V. (AFIRME GRUPO FINANCIERO(
SEGUROS AFIRME S.A. DE C.V. AFIRME GRUPO FINANCIERO.",México,"compranet
compranet3
pot",compranet-1620524637144,VPR680820KU9,"Viajes Premier, S.A.",,1,6450,SEGUROS AFIRME SA DE CV AFIRME GRUPO FINANCIERO,https://sites.google.com/site/cnetrupc/rupc,
dragados-proyectos-industriales-de-mexico-sa-de-cv-dragados-industrial-sa,"DRAGADOS PROYECTOS INDUSTRIALES DE MEXICO, S.A. DE C.V. / DRAGADOS INDUSTRIAL, S.A.",company,profit,2021-05-09T03:21:07.000Z,organizations,0,3,0,0,6329303789,0,0,0,0,0,0,0,,México,compranet3,compranet3-1620530467436,TCT931025713,TRANSPORTACIONES Y CONSTRUCCIONES TAMAULIPECOS SA DE CV,,1,,,,
operadora-de-centro-de-mezclas-sa-de-cv,"OPERADORA DE CENTRO DE MEZCLAS, S.A. DE C.V.",company,profit,2021-05-09T00:24:27.000Z,organizations,0,11,0,0,6322755658,0,0,24,0,0,"15697145,26",0,"OPERADORA DE CENTRO DE MEZCLAS S.A. DE C.V.
OPERADORA DE CENTRO DE MEZCLAS, S. A. DE C. V.",México,"compranet3
pot
comprasimss",compranet3-1620530467436,,,,,,,,
manejo-integral-en-consulta-empresarial-sa-de-cv,MANEJO INTEGRAL EN CONSULTA EMPRESARIAL SA DE CV,company,profit,2019-01-24T01:17:46.000Z,organizations,0,2,0,0,6309331532,0,0,0,0,0,0,0,,México,compranet,compranet-1620524637144,,,,,,,,
price-waterhouse-coopers-consultores-sociedad-de-responsabilidad-limitada,PRICE WATERHOUSE COOPERS CONSULTORES SOCIEDAD DE RESPONSABILIDAD LIMITADA,company,,2021-11-28T01:42:08.000Z,organizations,0,82,0,0,6297680507,0,0,0,0,0,0,0,,Costa Rica,sicop,sicop-1638063428447,,,,,,,,
qualitas-compania-de-seguros-sa-de-cv,QUALITAS COMPAÑIA DE SEGUROS SA DE CV,company,profit,2019-01-24T01:16:35.000Z,organizations,0,475,0,0,6282900381,0,0,0,0,0,0,0,"QUALITAS COMPAÑÍA DE SEGUROS, S.A. DE C.V.
QUÁLITAS COMPAÑÍA DE SEGUROS S. A. DE C.V.
QUALITAS COMPAÑIA DE SEGUROS, S.A DE C.V.
QUALITAS COMPAÑIA DE SEGUROS, S.A. DE C.V.
QUALITAS COMPAÑIA DE SEGUROS S.A DE C.V
QUALITAS COMPAÑIA DE SEGUROS S.A. DE C.V.
QUÁLITAS COMPAÑÍA DE SEGUROS, S.A DE C.V.
QUÁLITAS COMPAÑÍA DE SEGUROS, S.A. DE C.V.
QUALITAS COMPAÑÍA DE SEGUROS, S.A. DE .CV.
QUALITAS COMPAÑÍA DE SEGUROS SA DE CV
Qualitas Compañía de Seguros S.A. de C.V.
QUALITAS COMPAÑIA DE SEGUROS S.A DE C.V.
Qualitas Compañía de Seguros S. A. de C. V.
QUALITAS COMPAÑÍA DE SEGUROS SA DE C.V.
QUÁLITAS COMPAÑÍA DE SEGUROS S.A. DE C.V.
QUÁLITAS COMPAÑÍA DE SEGUROS S.A. DE C.V.##
QUALITAS COMPAÑÍA DE SEGUROS S.A. DE C.V.
QUALITAS COMPAÑÍA DE SEGUROSS.A. DE C.V.
QUALITAS COMPAÑIA DE SEGUROS S.A.DE C.V
QUALITAS COMPAÑIA DE SEGUROS S.A.DE C.V.
Quálitas Compañía de Seguros S.A. de C.V.
QUALITAS COMPAÑÍA DE SEGUROS S.A DE C.V.
QUÁLITAS COMPAÑÍA DE SEGUROS S.A DE C.V.",México,"compranet
compranet3
pot",compranet-1620524637144,,,,,5572,QUALITAS COMPAÑIA DE SEGUROS SA DE CV,https://sites.google.com/site/cnetrupc/rupc,
el-mundo-es-tuyo-sa-de-cv,EL MUNDO ES TUYO SA DE CV,company,profit,2019-01-24T01:16:35.000Z,organizations,0,1207,0,0,6282414306,0,0,36,0,0,"127648776,7",0,"EL MUNDO ES TUYO, S.A. DE C.V.
EL MUNDO ES TUYO, SA DE CV
EL MUNDO ES TUYO, S. A. DE C. V.
EL MUNDO ES TUYO, S.A. C.V.
EL MUNDO ES TUYO S.A DE C.V
El Mundo Es tuyo S.A de C.V
EL MUNDO ES TUYO S.A. DE C.V.
EL MUNDO ES TUYO, S.A DE C.V.
EL MUNDO ES TUYO S.A.DE C.V.
El Mundo es Tuyo S.A. de C.V.
EL MUNDO ES TUYO S.A DE C.V.
El Mundo es Tuyo S.A de C.V
El Mundo es tuyo SA de CV
El mundo es tuyo S.A. de C.V
El Mundo es Tuyo S.A de C.V.
EL MUNDO ES TUYO S A DE C V
EL MUNDO ES TUYO SA. DE C.V.
El Mundo es Tuyo SA de CV
El mundo es tuyo S.A. de C.V.
El Mundo es tuyo S.A. de C.V.
El Mundo Es Tuyo S.A. de C.V.
EL MUNDO ES TUYO S.A. de C.V.
El Mundo Es Tuyo S.A de C.V.",México,"compranet
tdc
pot
compranet3
comprasimss",compranet-1620524637144,SAF980202D99,SEGUROS AFIRME SA DE CV AFIRME GRUPO FINANCIERO,,1,9678,EL MUNDO ES TUYO SA DE CV,https://sites.google.com/site/cnetrupc/rupc,
pride-drilling-llc,PRIDE DRILLING LLC,company,,2021-05-09T03:21:07.000Z,organizations,0,14,0,0,6262324226,0,0,0,0,0,0,0,PRIDE DRILLING L.L.C.,México,compranet3,compranet3-1620530467436,,,,,,,,
cryoinfra-sa-de-cv,CRYOINFRA SA DE CV,company,profit,2019-01-24T01:16:35.000Z,organizations,0,154,0,0,6250599562,0,0,0,0,0,0,0,"CRYOINFRA, S.A. DE C.V.
CRYOINFRA, S. A. DE C. V.",México,"compranet
compranet3
pot",compranet-1620524637144,OCM9604108D1,"OPERADORA DE CENTRO DE MEZCLAS, S. A. DE C. V.",,,46366,CRYOINFRA SA DE CV,https://sites.google.com/site/cnetrupc/rupc,
consorcio-grupo-orosi,CONSORCIO GRUPO OROSI,company,,2021-11-28T01:42:08.000Z,organizations,0,1,0,0,6245334275,0,0,0,0,0,0,0,,Costa Rica,sicop,sicop-1638063428447,,,,,,,,
plataforma-mercantil-sociedad-anonima,PLATAFORMA MERCANTIL SOCIEDAD ANONIMA,company,,2021-11-28T01:42:08.000Z,organizations,0,3,0,0,6170055244,0,0,0,0,0,0,0,,Costa Rica,sicop,sicop-1638063428447,,,,,,,,
construcciones-y-trituraciones-sa-de-cv,CONSTRUCCIONES Y TRITURACIONES SA DE CV,company,profit,2019-01-24T01:17:46.000Z,organizations,0,10,0,0,6156100870,0,0,0,0,0,0,0,"CONSTRUCCIONES Y TRITURACIONES S.A. DE C.V.
CONSTRUCCIONES Y TRITURACIONES, S.A. DE C.V.",México,"compranet
compranet3",compranet-1620524637144,QCS931209G49,QUALITAS COMPAÑIA DE SEGUROS SA DE CV,,1,7961,CONSTRUCCIONES Y TRITURACIONES SA DE CV,https://sites.google.com/site/cnetrupc/rupc,
seguritech-privada-sa-de-cv,SEGURITECH PRIVADA SA DE CV,company,profit,2019-01-24T01:17:46.000Z,organizations,0,23,0,0,6128891726,0,0,0,0,0,0,0,"SEGURITECH PRIVADA, S.A. DE C.V.
SEGURITECH PRIVADA S.A. DE C.V.
Seguritech Privada S.A de C.V.",México,"compranet
compranet3
pot",compranet-1620524637144,MET8908305M9,EL MUNDO ES TUYO SA DE CV,,1,,,,
iusa-medicion,IUSA Medicion,company,,2019-01-24T01:16:35.000Z,organizations,0,1308,0,0,6109121677,0,0,0,0,0,0,0,,México,compranet,compranet-1620524637144,,,,,6152,IUSA Medicion,https://sites.google.com/site/cnetrupc/rupc,
artmex-viajes-sa-de-cv,ARTMEX VIAJES SA DE CV,company,profit,2019-01-24T01:16:35.000Z,organizations,0,359,0,0,6090247165,0,0,9,0,0,"2005638,83",0,"Artmex Viajes, S.A. de C.V.
ARTMEX VIAJES S.A DE C.V
ARTMEX VIAJES, S.A.DE C.V.
ARTMEX VIAJES, S.A. DE C.V.
ARTMEX VIAJES, S.A DE C.V.
Artmex Viajes S.A. de C.V.
ARTMEX VIAJES S.A. DE C.V.
Artmex Viajes S.A. De C.V.
ARTMEX VIAJES S. A. DE C. V.
ARTMEX VIAJES. S.A. DE C.V.
ARTMEX VIAJES S A DE C V
ARTMEX VIAJES S.A DE C.V.
Artmex viajes S.A. de C.V.
ARTMEX VIAJES S.A. D EC.V.
ARTMEX VIAJES S.A.D E C.V.",México,"compranet
compranet3
pot
comprasimss",compranet-1620524637144,CRY800801222,CRYOINFRA SA DE CV,,1,80228,ARTMEX VIAJES SA DE CV,https://sites.google.com/site/cnetrupc/rupc,
mexico-drilling-limited-llc,MEXICO DRILLING LIMITED L.L.C.,company,,2021-05-09T03:21:07.000Z,organizations,0,15,0,0,6087411406,0,0,0,0,0,0,0,,México,compranet3,compranet3-1620530467436,,,,,,,,
pgs-mexicana-sa-de-cv,"PGS MEXICANA, S.A. DE C.V.",company,profit,2021-05-09T03:21:07.000Z,organizations,0,13,0,0,6075882586,0,0,0,0,0,0,0,,México,compranet3,compranet3-1620530467436,,,,,,,,
terradozer-sa-de-cv,TERRADOZER SA DE CV,company,profit,2019-11-08T17:40:02.000Z,organizations,0,33,0,0,6065605410,0,0,0,0,0,0,0,"TERRADOZER, S.A. DE C.V.
TERRADOZER S.A DE C.V.
TERRADOZER S.A. DE C.V.
TERRADOZER S.A. DE C.V",México,"compranet
compranet3
pot",compranet-1620524637144,,,,,,,,
qmax-mexico-sa-de-cv,QMAX MEXICO S.A DE C.V.,company,profit,2021-05-09T03:21:07.000Z,organizations,0,16,0,0,6025623550,0,0,0,0,0,0,0,"QMAX MÉXICO, S.A. DE C.V.",México,compranet3,compranet3-1620530467436,SPR950828523,SEGURITECH PRIVADA SA DE CV,,1,,,,
dentilab-sa-de-cv,DENTILAB SA DE CV,company,profit,2019-01-24T01:16:35.000Z,organizations,0,4667,0,0,6009737092,0,0,13340,0,0,4847616338,0,"DENTILAB S.A DE C.V.
DENTILAB, S.A. DE C.V.
DENTILAB S.A. DE C.V.
DENTILAB, S.A DE C.V.
DENTILAB, S.A DE C.V
DENTILAB, S.A. DE .C.V.
DENTILAB SA. DE CV.
DENTILAB S.A. DE C.V
DENTILAB S.A DE C.V
DENTILAB S..A DE C.V.
DENTILAB S.A DE CV
Dentilab S.A. de C.V.
Dentilab S. A. de C. V.
DENTILAB S.A. DE CV
DENTILAB, S. A. DE C. V.",México,"compranet
compranet3
pot
comprasimss",compranet-1620524637144,,,,,426,DENTILAB SA DE CV,https://sites.google.com/site/cnetrupc/rupc,
reactivos-y-quimicos-sa-de-cv,"Reactivos y Químicos, S.A. de C.V.",company,profit,2019-01-24T01:16:35.000Z,organizations,0,799,0,0,6008188147,0,0,438,0,0,2344075662,0,"REACTIVOS Y QUIMICOS S.A DE C.V.
REACTIVOS Y QUIMICOS, S.A. DE C.V.
REACTIVOS Y QUÍMICOS, S.A. DE C.V.
REACTIVOS Y QUIMICOS, S.A DE C.V
REACTIVOS Y QUIMICOS S A DE C V
REACTIVOS Y QUIMICOS S.A. DE C.V.
REACTIVOS Y QUÍMICOS S.A. DE C.V.
REACTIVOS Y QUIMICOS S.A DE C.V
REACTIVOS Y QUIMICOS, S. A. DE C. V.",México,"compranet
compranet3
pot
comprasimss",compranet-1620524637144,AVI750819AW9,ARTMEX VIAJES SA DE CV,,1,3641,"Reactivos y Químicos, S.A. de C.V.",https://sites.google.com/site/cnetrupc/rupc,
sefisa-sistemas-eficientes-sociedad-anonima,SEFISA SISTEMAS EFICIENTES SOCIEDAD ANONIMA,company,,2021-11-28T01:37:26.000Z,organizations,0,172,0,0,6007823529,0,0,0,0,0,0,0,,Costa Rica,sicop,sicop-1638063428447,,,,,,,,
swecomex-sa-de-cv,"SWECOMEX, S.A DE C.V",company,profit,2021-05-09T03:21:07.000Z,organizations,0,94,0,0,5983821689,0,0,0,0,0,0,0,"SWECOMEX, S.A. DE C.V.",México,compranet3,compranet3-1620530467436,,,,,,,,
electroval-telecomunicaciones&energia,Electroval Telecomunicaciones&Energia,company,,2021-11-28T01:37:26.000Z,organizations,0,273,0,0,5964444676,0,0,0,0,0,0,0,,Costa Rica,sicop,sicop-1638063428447,,,,,,,,
kansas-city-southern-de-mexico-sa-de-cv,KANSAS CITY SOUTHERN DE MEXICOSA DE CV,company,profit,2021-05-09T00:24:27.000Z,organizations,0,6,0,0,5962601721,0,0,0,0,0,0,0,,México,pot,pot-1620519810584,,,,,,,,
tfm-sa-cv-transportacion-ferroviaria-mexicana,TFM S.A C.V. TRANSPORTACION FERROVIARIA MEXICANA,company,,2021-05-09T03:21:07.000Z,organizations,0,14,0,0,5954958132,0,0,0,0,0,0,0,,México,compranet3,compranet3-1620530467436,DEN861217P3A,DENTILAB SA DE CV,,1,,,,
tecnoprogramacion-humana-especializada-en-sistemas-operativos-sa-de-cv,TECNOPROGRAMACIÓN HUMANA ESPECIALIZADA EN SISTEMAS OPERATIVOS S.A. DE C.V.,company,profit,2019-01-24T01:18:06.000Z,organizations,0,98,0,0,5947786818,0,0,0,0,0,0,0,"TECNOPROGRAMACIÓN HUMANA ESPECIALIZADA EN SISTEMAS OPERATIVOS,. S.A. DE C.V.
TECNOPROGRAMACION HUMANA ESPECIALIZADA EN SISTEMAS OPERATIVOS S.A. DEC.V.
TECNOPROGRAMACIÓN HUMANA ESPECIALIZADA EN SISTEMAS OPERATIVOS, S.A. DE C.V.
TECNOPROGRAMACION HUMANA ESPECIALIZADA EN SISTEMAS OPERATIVOS S.A. DE C.V.
TECNOPROGRAMACION HUMANA ESPECIALIZADA EN SISTEMAS OPERATIVOS S.A DE C.V.
TECNOPROGRAMACIÓN HUMANA ESPECIALIZADA EN SISTEMAS OPERATIVOS S. A. DE C. V.
TECNOPROGRAMACION HUMANA ESPECIALIZADA EN SISTEMAS OPERATIVOS S. A. DE C. V.
TECNOPROGRAMACIÓN HUMANA ESPECIALIZADA EN SISTEMAS OPERATIVOS S.A. D E C.V.
Tecnoprogramacion Humana Especializada en Sistemas Operativos S.A. de C.V.
TECNOPROGRAMACIÓN HUMANA ESPECIALIZADA EN SISTEMAS OPERATIVOS S.A. DE C.V
Tecnoprogramación Humana Especializada en Sistemas Operativos S.A. De C.V.
TECNOPROGRAMACION HUMANA ESPECIALIZADA EN SISTEMAS OPERATIVOS SA DE CV
TECNOPROGRAMACION HUMANA ESPECIALIZADA EN SISTEMAS OPERATIVOS SA DE CV.
Tecnoprogramación Humana Especializada en Sistemas Operativos S.A. de C.V.",México,"compranet
compranet3
pot",compranet-1620524637144,RQU790604JS1,"Reactivos y Químicos, S.A. de C.V.",,1,,,,
grupo-constructor-plata-sa-de-cv,"GRUPO CONSTRUCTOR PLATA, S.A. DE C.V.",company,profit,2019-01-24T01:16:35.000Z,organizations,0,128,0,0,5889383397,0,0,0,0,0,0,0,"GRUPO CONSTRUCTOR PLATA SA DE CV
Grupo Constructor Plata, S.A. de C.V.
GRUPO CONSTRUCTOR PLATA S. A. DE C. V.
GRUPO CONSTRUCTOR PLATA S.A. DE C.V.
GRUPO CONSTRUCTOR PLATA S.A. DE C.V .",México,"compranet
compranet3
pot",compranet-1620524637144,,,,,,,,
comercial-de-potencia-y-maquinaria-sociedad-anonima,COMERCIAL DE POTENCIA Y MAQUINARIA SOCIEDAD ANONIMA,company,,2021-11-28T01:37:43.000Z,organizations,0,543,0,0,5881628135,0,0,0,0,0,0,0,,Costa Rica,sicop,sicop-1638063428447,,,,,,,,
petroleo-brasileiro-mexico-s-de-rl-de-cv-en-propuesta-conjunta-con-d&s-petroleum-sa-de-cv-petroleo-brasileiro-sa--petrobras-y-teikoku-o,"PETROLEO BRASILEIRO MEXICO, S. DE R.L. DE C.V. EN PROPUESTA CONJUNTA CON D&S PETROLEUM, S.A. DE C.V./ PETROLEO BRASILEIRO, S.A.- PETROBRAS Y TEIKOKU O",company,,2021-05-09T03:21:07.000Z,organizations,0,2,0,0,5860181221,0,0,0,0,0,0,0,,México,compranet3,compranet3-1620530467436,,,,,,,,
jr-ajima-de-occidente-sociedad-anonima,J.R. AJIMA DE OCCIDENTE SOCIEDAD ANONIMA,company,,2021-11-28T01:40:21.000Z,organizations,0,38,0,0,5842836865,0,0,0,0,0,0,0,,Costa Rica,sicop,sicop-1638063428447,,,,,,,,
bionergeticos-mexicanos-s-a-p-i-de,BIONERGETICOS MEXICANOS S A P I DE,company,,2021-05-09T00:24:27.000Z,organizations,0,3,0,0,5841701956,0,0,0,0,0,0,0,,México,pot,pot-1620519810584,,,,,,,,
abalat-sa-de-cv,ABALAT S.A. DE C.V.,company,profit,2019-01-24T01:16:35.000Z,organizations,0,3933,0,0,5836476598,0,0,1240,0,0,"116449500,2",0,"ABALAT, S.A. DE C.V.
ABALAT, S.A DE C.V.
ABALAT S.A. DE CV.
ABALAT, SA. DE CV.
Abalat, SA de CV
ABALAT, S.A. DE C.V
Abalat S.A. De C.V.
ABALAT S.A. De C.V.
Abalat S.A. de C.V.
ABALAT S A DE C V
ABALAT S.A DE C.V.
ABALAT SA DE CV
ABALAT SA. DE C.V.
ABALAT S. A. DE C. V.
Abalat S. A. de C. V.",México,"compranet
compranet3
pot
comprasimss",compranet-1620524637144,,,,,6752,ABALAT S.A. DE C.V.,https://sites.google.com/site/cnetrupc/rupc,
azber-supervision-y-construccion-sa-de-cv,"AZBER SUPERVISIÓN Y CONSTRUCCIÓN, S.A. DE C.V.",company,profit,2019-01-24T01:16:35.000Z,organizations,0,31,0,0,5832708662,0,0,0,0,0,0,0,"AZBER SUPERVISION Y CONSTRUCCION, S.A. DE C.V.
AZBER SUPERVISION Y CONSTRUCCION S.A. DE C.V.",México,"compranet
compranet3",compranet-1620524637144,GCP9703108J0,GRUPO CONSTRUCTOR PLATA SA DE CV,,1,,,,
exxonmobil-servicios-petroleros-mexico-sa-de-cv,"EXXONMOBIL SERVICIOS PETROLEROS MEXICO, S.A. DE C.V",company,profit,2021-05-09T03:21:07.000Z,organizations,0,12,0,0,5803584518,0,0,0,0,0,0,0,"EXXONMOBIL SERVICIOS PETROLEROS MEXICO, S.A. DE C.V.",México,compranet3,compranet3-1620530467436,,,,,,,,
elvatron-sociedad-anonima,ELVATRON SOCIEDAD ANONIMA,company,,2021-11-28T01:37:12.000Z,organizations,0,488,0,0,5769990220,0,0,0,0,0,0,0,,Costa Rica,sicop,sicop-1638063428447,,,,,,,,
liconsa-sa-de-cv,LICONSA SA DE CV,company,profit,2019-11-08T17:40:02.000Z,organizations,0,8680,0,0,5763808835,0,0,317,0,0,"97407206,65",0,,México,"compranet
compranet3
pot
comprasimss",compranet-1620524637144,,,,,193232,LICONSA SA DE CV,https://sites.google.com/site/cnetrupc/rupc,
